"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Ecuador","ECU",194680187,0.915465325820787,2,21,3,5,1,,1,1,1,2,1,1,2,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,1,2,,,,1,1,,2,2,2,2,,1,2,2,1,1,,,1,1,,,2,,,,,,1,1,1,,,,2,2,2,,,,,2,,,,,,1,2,2,2,2,2,,1,0,1,4,4,4,4,1,1,1,1,0
"Ecuador","ECU",174731313,0.437845564246364,1,45,2,5,1,,1,1,,,2,,,,,,,,,,,,,,,2,1,2,2,2,2,1,2,,,,,2,,,1,1,2,,,,2,1,,2,2,1,1,,2,3,3,2,,,,2,,,,1,1,2,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,1,2,,1,1,4,4,4,4,1,5,1,1,1,0
"Ecuador","ECU",180135559,0.326842561903492,1,41,2,4,1,,1,1,1,2,1,2,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,4,1,,0,0,4,4,4,4,3,5,1,1,0,0
"Ecuador","ECU",187889642,0.645335342672631,1,27,2,5,1,,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,3,2,,2,2,,2,1,1,1,,3,2,1,1,2,2,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,2,4,2,,1,1,4,4,4,4,4,4,1,1,1,1
"Ecuador","ECU",186201720,0.497467899225526,1,26,2,5,1,,1,1,1,2,1,1,2,1,2,2,,,,2,,1,1,1,,,,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2,2,2,1,,2,2,1,1,1,,,1,1,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,3,2,2,,1,1,4,4,4,4,1,1,1,1,1,0
"Ecuador","ECU",191045586,0.544176055211704,1,39,3,5,1,,1,1,2,2,1,1,2,1,2,1,1,2,2,1,1,1,2,2,,,,,,,,,,,,,,2,,,1,1,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,1,1,1,,,1,2,2,,1,,,2,2,,,,,2,,,,,,3,1,3,2,2,2,,0,1,2,4,4,4,1,5,1,1,1,0
"Ecuador","ECU",207515435,1.58000106704838,1,35,1,1,1,,1,1,,,2,,,,,,,,,,,,,,,2,4,2,2,4,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,4,2,,,1,2,,,,,,,1,1,1,,,,2,,,,,,1,1,2,1,2,1,,0,0,4,1,1,4,2,5,1,2,1,0
"Ecuador","ECU",178662420,0.379883542190788,1,26,3,5,1,,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,,2,,,,,,,,,,,,,,2,2,,1,1,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,2,2,1,,0,1,4,4,4,4,1,5,1,1,1,1
"Ecuador","ECU",116961545,3.33246050397635,2,31,1,3,1,,1,1,2,2,2,,,2,1,2,,,,2,,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,1,2,,1,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,1,1,1,,1,1,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",163900127,1.27504522121539,1,15,2,4,2,,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,2,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",114497563,0.765946369505404,1,26,2,4,2,,1,1,2,2,2,,,2,2,2,,,,2,,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,1,2,1,,1,0,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",205087574,0.81610047282288,1,33,3,2,1,,1,1,,,2,,,,,,,,,,,,,,,2,2,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,1,5,1,1,1,0
"Ecuador","ECU",155998808,0.712110273335445,1,35,2,3,2,,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,0,1,4,4,4,4,2,5,1,2,0,0
"Ecuador","ECU",158575596,1.50907535935685,2,19,2,4,1,,1,1,2,2,2,,,2,2,2,,,,1,1,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,5,1,2,0,0
"Ecuador","ECU",135003104,0.446496375048861,2,75,3,5,1,,1,1,,,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,1,2,,6,1,1,2,,,,2,,,,1,1,2,2,,,2,,,,,,,2,1,1,,,,2,,,,,,1,1,1,1,1,1,,1,1,4,4,1,4,1,5,1,1,1,0
"Ecuador","ECU",130021827,3.50846475348544,2,29,1,3,2,,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",159951509,0.754325647952367,1,19,2,4,1,,1,1,2,2,1,1,2,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,1,1,,1,1,1,1,2,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,3,2,,1,0,4,4,4,4,1,5,1,1,1,1
"Ecuador","ECU",112632441,2.14124556510322,2,38,1,5,2,,1,1,1,2,1,1,1,2,2,1,1,2,2,1,2,1,1,1,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,1,,1,2,2,2,2,1,3,3,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,2,,1,1,4,4,4,4,1,5,1,1,1,1
"Ecuador","ECU",189057726,0.328111631377507,1,41,2,5,1,,1,1,1,2,1,1,2,1,1,1,2,,1,1,1,1,1,1,,,,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2,1,2,1,,4,1,1,2,,,,2,,,,1,2,2,,,2,1,2,1,,,,2,2,2,,,,,2,,,,,,2,2,2,2,1,2,,1,1,1,4,4,4,3,5,1,1,1,0
"Ecuador","ECU",206209819,0.635601213684259,1,25,2,5,1,,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,2,4,1,,1,0,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",171728107,0.541452117828374,2,35,2,2,1,,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,2,2,2,,,,,2,,,2,1,2,,,,2,2,,2,2,2,1,,4,1,1,2,,,,1,2,2,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,4,2,1,1,0,0
"Ecuador","ECU",200020241,2.30621239781875,1,64,1,2,1,,1,1,,,2,,,,,,,,,,,,,,,1,1,2,1,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,1,2,,0,0,4,4,4,4,1,5,1,1,1,0
"Ecuador","ECU",159653434,2.57991929528952,2,31,1,3,1,,1,1,1,1,2,,,2,2,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,2,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,1,5,1,1,1,0
"Ecuador","ECU",166844207,0.754325647952367,1,22,2,5,1,,1,1,1,2,1,2,,2,2,2,,,,1,1,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,1,2,2,1,1,,,1,1,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,1,1,4,4,4,4,1,1,1,1,1,0
"Ecuador","ECU",118754962,1.03115268010172,2,17,2,5,2,,1,1,2,2,1,2,,2,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,2,2,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,2,,3,,1,0,4,4,4,4,4,1,1,1,1,0
"Ecuador","ECU",157199249,0.653022028413728,1,23,2,3,1,,1,1,2,2,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,1,2,2,,,,2,1,,1,1,1,1,1,4,2,1,2,,,,1,1,,,1,1,2,1,,,1,2,2,,1,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,1,1,2,4,4,4,1,1,1,1,1,0
"Ecuador","ECU",140155673,0.533186162620935,1,64,2,3,2,,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,2,3,1,1,0,0
"Ecuador","ECU",178897591,0.503355725180834,1,17,2,2,1,,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",197459105,1.63713502350444,1,24,2,4,1,,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,0,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",144343714,0.485709831892205,1,28,2,5,1,,1,1,1,2,1,1,1,1,2,1,2,,2,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,2,1,1,2,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,2,1,1,,,1,2,1,,,,2,2,2,,,,,2,,,,,,1,2,2,2,1,1,,0,0,1,4,4,4,3,5,1,1,1,1
"Ecuador","ECU",154787410,1.35603635546742,1,43,1,2,1,,1,1,,,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,2,5,1,1,0,0
"Ecuador","ECU",116976984,1.88232427352326,2,52,1,5,1,,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,3,1,2,,0,0,4,4,4,4,4,5,1,2,0,0
"Ecuador","ECU",147745633,0.635601213684259,1,32,2,2,2,,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",115594196,2.0169709144813,2,32,1,3,1,,1,1,1,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,1,2,2,2,2,4,3,2,2,,,,2,,,,1,1,2,1,,,1,2,2,,1,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,2,4,4,4,1,5,1,1,1,0
"Ecuador","ECU",123494255,0.771720811925957,1,21,2,2,1,,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,1,0,4,4,4,4,2,5,1,1,0,0
"Ecuador","ECU",131628853,2.94304537663184,1,36,1,2,1,,1,1,2,1,2,,,2,2,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,2,2,,1,,1,1,1,1,3,1,,0,0,4,4,4,2,2,5,1,2,0,0
"Ecuador","ECU",195679641,0.446496375048861,2,57,3,5,1,,1,1,1,2,1,2,,2,2,1,1,1,1,1,2,1,2,1,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,2,,2,1,2,2,,6,3,3,1,2,2,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,3,,1,1,4,4,4,4,4,4,1,1,1,1
"Ecuador","ECU",205612833,0.467383870299515,1,29,2,2,1,,1,1,,,2,,,,,,,,,,,,,,,2,3,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,1,1,,1,1,4,4,4,4,1,5,1,2,1,0
"Ecuador","ECU",166803541,3.05870346235448,1,53,1,4,1,,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,1,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Ecuador","ECU",207505138,0.506258822260366,2,48,2,4,1,,1,1,1,2,1,2,,2,1,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,4,2,2,2,,,,2,,,,1,2,2,,,2,1,2,1,,,,2,2,2,,,,,2,,,,,,1,1,2,2,1,2,,0,1,1,4,4,4,3,5,1,1,1,0
"Ecuador","ECU",133829682,0.539889353598956,1,29,3,4,1,,1,1,1,2,1,1,2,1,1,1,2,,2,1,1,1,1,1,,,,,,,,,,,,,,2,,,1,1,1,2,1,,1,1,,2,1,1,1,,2,2,1,1,1,,,1,1,,,1,1,2,1,,,1,1,1,,,,2,2,2,,,,,2,,,,,,2,2,3,2,2,2,,1,1,1,4,4,4,1,1,1,1,1,0
"Ecuador","ECU",168679125,0.508188731742882,2,47,3,3,1,,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,0,4,4,4,4,2,5,1,1,0,0
"Ecuador","ECU",174349113,0.326842561903492,1,80,2,1,2,,1,1,1,1,4,,,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,3,,2,,0,0,4,4,4,4,2,5,1,1,0,0
"Ecuador","ECU",160658644,0.539889353598956,1,27,3,5,1,,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,2,1,3,2,,2,2,,1,1,2,1,1,2,2,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,2,2,2,,1,1,4,4,4,4,4,1,1,1,1,1
"Ecuador","ECU",203230485,0.562682270056873,2,35,2,5,1,,1,1,2,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,2,,1,1,1,1,2,,1,1,,2,2,1,2,,1,2,1,1,1,,,1,1,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,1,2,,1,1,4,4,4,4,1,1,1,1,1,1
"Ecuador","ECU",164225289,0.722706185330869,1,22,2,1,1,,1,1,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,2,5,1,1,0,0
"Ecuador","ECU",144161284,0.932116517236606,1,20,2,5,1,,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,2,,1,0,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",135779806,0.751860596276631,2,57,3,5,1,,1,1,1,2,1,2,,2,1,1,1,1,2,1,2,1,1,2,,,,,,,,,,,,,,2,2,,1,2,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,1,1,,,1,1,2,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,1,1,1,1,1,1
"Ecuador","ECU",114683071,0.467383870299515,1,31,2,4,1,,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,3,2,2,,,,2,,,,2,,,,,,1,2,2,,1,,,2,2,,,,,2,,,,,,2,1,1,1,2,2,,0,0,2,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",211110199,0.996256209737985,2,26,2,4,1,,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,2,,1,1,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",182461772,0.624246927736661,2,25,2,5,1,,1,1,1,2,1,1,1,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,1,1,,1,1,2,,,,2,2,,2,1,1,1,,3,2,1,2,,,,2,,,,1,2,1,2,,,1,2,2,,1,,,2,2,,,,,2,,,,,,2,1,2,3,2,2,,1,1,2,4,4,4,3,5,1,1,1,1
"Ecuador","ECU",131526145,0.379044248690546,1,45,2,2,1,,1,1,1,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,3,2,2,,0,1,4,4,4,4,1,5,1,1,1,0
"Ecuador","ECU",183436311,1.06801776346518,2,16,2,1,1,,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,1,2,2,2,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,2,,0,0,4,4,4,4,3,4,1,1,0,0
"Ecuador","ECU",164144604,1.52566940246154,1,71,1,3,1,,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,9,,,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,6,6,6,6,,5,,0,1,4,4,4,4,4,4,1,2,0,0
"Ecuador","ECU",177243255,0.896278900348255,2,33,2,5,1,,1,1,2,2,1,1,1,2,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,1,,2,2,1,2,,1,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,2,5,1,2,1,1
"Ecuador","ECU",192179696,1.84409092419629,1,37,1,1,2,,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,7,,,2,,,,1,2,2,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,2,4,1,2,0,0
"Ecuador","ECU",176755218,0.326842561903492,1,65,2,4,1,,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,2,1,,1,1,4,4,4,4,4,5,1,2,0,0
"Ecuador","ECU",113630887,0.437845564246364,1,47,2,2,1,,1,1,2,2,1,2,,2,2,2,,,,1,1,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,1,1,2,,,,1,2,2,2,1,2,2,,,1,2,,,,,,,1,2,2,,2,2,2,,,,,,2,2,2,3,3,2,,1,0,4,3,4,4,2,4,1,1,0,0
"Ecuador","ECU",137547544,0.801521774842287,2,30,3,4,1,,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,,,,,,,,,,,,,,2,2,,2,2,1,1,1,,2,2,,2,2,2,2,,4,3,2,1,2,1,1,1,2,1,1,1,1,2,2,,,1,2,1,,,,2,2,2,,,,,2,,,,,,1,1,1,3,3,1,,0,1,1,4,4,4,1,2,1,1,1,1
"Ecuador","ECU",120108738,0.541452117828374,2,44,2,5,1,,1,1,2,2,1,1,1,2,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,2,,2,2,1,2,1,,2,1,,2,2,2,2,,2,3,3,2,,,,1,2,2,1,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,3,,2,,1,0,4,4,4,4,1,2,1,1,1,1
"Ecuador","ECU",163869130,0.721086652147204,2,30,2,5,1,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2,2,,2,1,2,,,,2,2,,2,2,2,2,,2,2,2,1,1,,,1,1,,,1,1,1,1,,,1,2,1,,,,2,1,2,2,,2,2,2,,,,,,2,2,2,2,2,3,,0,1,1,3,4,4,1,1,1,1,1,1
"Ecuador","ECU",200854684,1.14569963407187,2,15,2,1,2,,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,2,,0,0,4,4,4,4,2,5,1,1,0,0
"Ecuador","ECU",164080777,1.15080591195777,2,27,3,3,1,,1,1,,,1,2,,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2,2,,2,2,1,1,4,,2,2,,2,2,2,2,,2,3,1,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,2,3,2,1,1,1,,0,1,4,4,4,4,3,5,1,1,1,1
"Ecuador","ECU",139336400,1.47013463266945,1,38,1,1,1,,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,2,2,,1,,1,1,1,1,4,1,,0,1,4,4,4,2,2,5,1,2,0,0
"Ecuador","ECU",188617278,0.562730524187901,2,50,2,1,1,,1,1,1,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,1,2,2,,0,0,4,4,4,4,2,5,1,1,0,0
"Ecuador","ECU",210603879,1.81114835703955,2,36,1,1,1,,1,1,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,2,,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",202962620,2.13034830842316,1,47,1,1,2,,1,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,1,1,,,,2,,,,,,2,2,2,3,5,1,,0,0,4,1,1,4,4,5,1,2,1,0
"Ecuador","ECU",147210641,0.828438278124371,2,61,2,1,2,,0,0,,,2,,,,,,,,,,,,,,2,1,1,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,1,2,0,0
"Ecuador","ECU",113872545,0.523644147408601,1,39,2,4,1,,1,1,2,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,1,,1,1,2,,,,2,2,,2,2,1,2,,4,5,1,2,,,,2,,,,2,,,,,,1,2,1,,,,2,2,2,,,,,2,,,,,,2,1,1,1,4,1,,0,1,1,4,4,4,4,5,1,1,1,1
